experiment,case,parameter,scale_label,mode,metric,n,mean,std,bootstrap_ci95_low,bootstrap_ci95_high
sensitivity,r_s_x0.5,r_s,0.5,FixedSensitivity,dir_sense_forward_pct,10,86.7617234616,30.167108014139952,67.6089347343,96.46900244049999
sensitivity,r_s_x0.5,r_s,0.5,FixedSensitivity,dir_sense_reverse_pct,10,10.5673893749,30.056074679439984,0.9507763987149999,29.6236153358125
sensitivity,r_s_x0.5,r_s,0.5,FixedSensitivity,dir_sense_uncertain_pct,10,2.670888949,0.19249591844226835,2.56366397185,2.786900068275
sensitivity,r_s_x0.5,r_s,0.5,FixedSensitivity,dir_sense_dominant_pct,10,96.28116838,0.3757931811102717,96.04944199100001,96.48956169975001
sensitivity,r_s_x0.5,r_s,0.5,FixedSensitivity,accel_bias_3d_rms_mps2,10,0.11227950397,0.06083535328379291,0.076220304482,0.14835371718274998
sensitivity,r_s_x0.5,r_s,0.5,FixedSensitivity,gyro_bias_3d_rms_radps,10,0.0003421237547,0.00013662233715129563,0.00026714382585000005,0.0004273198105025
sensitivity,r_s_x0.75,r_s,0.75,FixedSensitivity,disp_x_rms_m,10,0.20584696250000004,0.01242201895245736,0.198245530565,0.21307568400000002
sensitivity,r_s_x0.75,r_s,0.75,FixedSensitivity,disp_y_rms_m,10,0.19404839430000004,0.022689964016488363,0.18134748535750003,0.2073491095925
sensitivity,r_s_x0.75,r_s,0.75,FixedSensitivity,disp_z_rms_m,10,0.07293375508000001,0.002827743105390887,0.0712681958685,0.07460048145525
sensitivity,r_s_x0.75,r_s,0.75,FixedSensitivity,disp_3d_rms_m,10,0.2930532993,0.009205546896254057,0.2878148705275,0.29860382595
sensitivity,r_s_x0.75,r_s,0.75,FixedSensitivity,disp_x_pct_hs,10,13.723130219999998,0.8281345593146745,13.218031210000001,14.2093839355
sensitivity,r_s_x0.75,r_s,0.75,FixedSensitivity,disp_y_pct_hs,10,12.93655901,1.5126641820902342,12.105097880000002,13.8220805055
sensitivity,r_s_x0.75,r_s,0.75,FixedSensitivity,disp_z_pct_hs,10,4.862250184999999,0.1885161798272697,4.7513285234,4.970947681075001
sensitivity,r_s_x0.75,r_s,0.75,FixedSensitivity,disp_3d_pct_refmax,10,22.34746341,1.3144434174563833,21.633268855,23.18049417325
sensitivity,r_s_x0.75,r_s,0.75,FixedSensitivity,disp_z_ref_rms_m,10,0.37427037360000004,0.004893837461117378,0.37129675187,0.37705069224
sensitivity,r_s_x0.75,r_s,0.75,FixedSensitivity,disp_z_pct_refrms,10,19.4943592,0.9084300640877754,18.949541387750003,20.010692141
sensitivity,r_s_x0.75,r_s,0.75,FixedSensitivity,roll_rms_deg,10,0.6216105013000001,0.36871279976282706,0.41549771263,0.8375155052000001
sensitivity,r_s_x0.75,r_s,0.75,FixedSensitivity,pitch_rms_deg,10,0.30747369379999995,0.11721077553739025,0.24355815870750003,0.37994977969749993
sensitivity,r_s_x0.75,r_s,0.75,FixedSensitivity,yaw_rms_deg,10,2.4949412556,2.7932867264421968,1.0553028140899998,4.28938448241
sensitivity,r_s_x0.75,r_s,0.75,FixedSensitivity,dir_axis_error_deg,10,0.5564224243,0.9769430144272325,-0.03997970597499994,1.1264535529249997
sensitivity,r_s_x0.75,r_s,0.75,FixedSensitivity,dir_axis_abs_error_deg,10,0.9266036986999999,0.5868819566277739,0.6175275422675001,1.2888901897999998
sensitivity,r_s_x0.75,r_s,0.75,FixedSensitivity,dir_axis_rmse_deg,10,12.029844659999998,0.3718473095525372,11.810710854249999,12.23652099775
sensitivity,r_s_x0.75,r_s,0.75,FixedSensitivity,dir_axis_circ_std_deg,10,11.90809096,0.33505224802449757,11.706393485749999,12.100014205
sensitivity,r_s_x0.75,r_s,0.75,FixedSensitivity,dir_sense_forward_pct,10,86.7507246436,30.16678617088795,67.59466120705001,96.44167349975001
sensitivity,r_s_x0.75,r_s,0.75,FixedSensitivity,dir_sense_reverse_pct,10,10.558556165099999,30.039914947766405,0.9562208716024999,29.620298986515
sensitivity,r_s_x0.75,r_s,0.75,FixedSensitivity,dir_sense_uncertain_pct,10,2.6907222749999997,0.2149423262842121,2.566220897825,2.819612556825
sensitivity,r_s_x0.75,r_s,0.75,FixedSensitivity,dir_sense_dominant_pct,10,96.26583632999998,0.3482922379199551,96.05404973475,96.4577318405
sensitivity,r_s_x0.75,r_s,0.75,FixedSensitivity,accel_bias_3d_rms_mps2,10,0.11247096041,0.06133718649977085,0.0763564870775,0.1484745894115
sensitivity,r_s_x0.75,r_s,0.75,FixedSensitivity,gyro_bias_3d_rms_radps,10,0.0003425470349999999,0.00013740194521350064,0.0002660170183475,0.00042782332889999993
sensitivity,r_s_x1,r_s,1,FixedSensitivity,disp_x_rms_m,10,0.1800153465,0.009929766661627756,0.1743556273575,0.18598292468500002
sensitivity,r_s_x1,r_s,1,FixedSensitivity,disp_y_rms_m,10,0.18769249179999997,0.021818339229886467,0.17491617817250002,0.20062468931
sensitivity,r_s_x1,r_s,1,FixedSensitivity,disp_z_rms_m,10,0.07371229083,0.0036211765204814564,0.07158096613900002,0.07580054053424999
sensitivity,r_s_x1,r_s,1,FixedSensitivity,disp_3d_rms_m,10,0.271107781,0.01038439360996154,0.265434480765,0.2775930635450001
sensitivity,r_s_x1,r_s,1,FixedSensitivity,disp_x_pct_hs,10,12.001022540000001,0.6619845003094966,11.62444307,12.39096814
sensitivity,r_s_x1,r_s,1,FixedSensitivity,disp_y_pct_hs,10,12.51283244,1.4545558489232768,11.682933319,13.3763817155
sensitivity,r_s_x1,r_s,1,FixedSensitivity,disp_z_pct_hs,10,4.914152576,0.24141172185015033,4.77330368155,5.0542318950250005
sensitivity,r_s_x1,r_s,1,FixedSensitivity,disp_3d_pct_refmax,10,20.675791939999996,1.3364580316907064,19.956033088750004,21.516203939
sensitivity,r_s_x1,r_s,1,FixedSensitivity,disp_z_ref_rms_m,10,0.37427037360000004,0.004893837461117378,0.3712516477074999,0.377054015845
sensitivity,r_s_x1,r_s,1,FixedSensitivity,disp_z_pct_refrms,10,19.704417409999998,1.1325575720396135,19.05019471,20.364619602999998
sensitivity,r_s_x1,r_s,1,FixedSensitivity,roll_rms_deg,10,0.6220740605999999,0.3693076728463152,0.40801288461499996,0.8389495049774999
sensitivity,r_s_x1,r_s,1,FixedSensitivity,pitch_rms_deg,10,0.3016546785,0.12193170829173398,0.23229859743749998,0.38065368749500006
sensitivity,r_s_x1,r_s,1,FixedSensitivity,yaw_rms_deg,10,2.492126193,2.8006046341917266,1.055361820805,4.322740026834999
sensitivity,r_s_x1,r_s,1,FixedSensitivity,dir_axis_error_deg,10,0.5799972534,0.9744847204132959,0.008013610395000035,1.1307632456999996
sensitivity,r_s_x1,r_s,1,FixedSensitivity,dir_axis_abs_error_deg,10,0.9401992806000001,0.5841237977592951,0.6246580886099999,1.3067443856999998
sensitivity,r_s_x1,r_s,1,FixedSensitivity,dir_axis_rmse_deg,10,12.032573320000001,0.37119905296165323,11.809908366,12.23983576425
sensitivity,r_s_x1,r_s,1,FixedSensitivity,dir_axis_circ_std_deg,10,11.909761150000001,0.33559990134468903,11.7054724405,12.09798918
sensitivity,r_s_x1,r_s,1,FixedSensitivity,dir_sense_forward_pct,10,86.7488914668,30.1879235089414,67.58815665815,96.44911774575
sensitivity,r_s_x1,r_s,1,FixedSensitivity,dir_sense_reverse_pct,10,10.561000421200001,30.048394482062328,0.9561111454000001,29.614544246732503
sensitivity,r_s_x1,r_s,1,FixedSensitivity,dir_sense_uncertain_pct,10,2.690111186,0.23770666227751008,2.5543875886,2.8311667700250003
sensitivity,r_s_x1,r_s,1,FixedSensitivity,dir_sense_dominant_pct,10,96.2728363,0.3567570466023218,96.0558879225,96.46994846125001
sensitivity,r_s_x1,r_s,1,FixedSensitivity,accel_bias_3d_rms_mps2,10,0.11257994679999998,0.06150900151009401,0.0768581299705,0.14868137011000002
sensitivity,r_s_x1,r_s,1,FixedSensitivity,gyro_bias_3d_rms_radps,10,0.0003435877603,0.00013746074001926345,0.0002674676709325,0.0004263000794099999
sensitivity,r_s_x1.25,r_s,1.25,FixedSensitivity,disp_x_rms_m,10,0.1649402186,0.00793858242312967,0.1605501157325,0.16992489243499997
sensitivity,r_s_x1.25,r_s,1.25,FixedSensitivity,disp_y_rms_m,10,0.18766617630000001,0.021442364707239113,0.174960044785,0.20030422894250005
sensitivity,r_s_x1.25,r_s,1.25,FixedSensitivity,disp_z_rms_m,10,0.07608856707999999,0.004346295245045841,0.0735401383895,0.07863302263075
sensitivity,r_s_x1.25,r_s,1.25,FixedSensitivity,disp_3d_rms_m,10,0.2618733779,0.011699520828206725,0.25532569700499996,0.2690328231675
sensitivity,r_s_x1.25,r_s,1.25,FixedSensitivity,disp_x_pct_hs,10,10.99601411,0.5292389292191855,10.69891612775,11.322188802500001
sensitivity,r_s_x1.25,r_s,1.25,FixedSensitivity,disp_y_pct_hs,10,12.51107787,1.4294908737741387,11.678417669999998,13.366633533
sensitivity,r_s_x1.25,r_s,1.25,FixedSensitivity,disp_z_pct_hs,10,5.072570992000001,0.2897529847995119,4.899650525125,5.243997259100001
sensitivity,r_s_x1.25,r_s,1.25,FixedSensitivity,disp_3d_pct_refmax,10,19.97244414,1.3895785007080692,19.21642165725,20.8479297675
sensitivity,r_s_x1.25,r_s,1.25,FixedSensitivity,disp_z_ref_rms_m,10,0.37427037360000004,0.004893837461117378,0.3712041153675,0.37700420806249996
sensitivity,r_s_x1.25,r_s,1.25,FixedSensitivity,disp_z_pct_refrms,10,20.341347120000002,1.3403462849698735,19.559160604499997,21.11757196375
sensitivity,r_s_x1.25,r_s,1.25,FixedSensitivity,roll_rms_deg,10,0.6224042791000001,0.36968986428707845,0.4140515950675,0.837490531165
sensitivity,r_s_x1.25,r_s,1.25,FixedSensitivity,pitch_rms_deg,10,0.2992483899,0.12439470895534652,0.23011014767250002,0.37885167349499993
sensitivity,r_s_x1.25,r_s,1.25,FixedSensitivity,yaw_rms_deg,10,2.4914647197999997,2.8048986665351108,1.0280088825875002,4.312615509377499
sensitivity,r_s_x1.25,r_s,1.25,FixedSensitivity,dir_axis_error_deg,10,0.5995574966,0.97310146322837,0.02094207920250001,1.1558160419799999
sensitivity,r_s_x1.25,r_s,1.25,FixedSensitivity,dir_axis_abs_error_deg,10,0.9514465340000001,0.5835261553998159,0.6378629690925002,1.3178722777175
sensitivity,r_s_x1.25,r_s,1.25,FixedSensitivity,dir_axis_rmse_deg,10,12.03450652,0.37074226453489767,11.805337122500001,12.243649054499999
sensitivity,r_s_x1.25,r_s,1.25,FixedSensitivity,dir_axis_circ_std_deg,10,11.910823079999998,0.3359696401373089,11.70369708825,12.096382831500001
sensitivity,r_s_x1.25,r_s,1.25,FixedSensitivity,dir_sense_forward_pct,10,86.7380591129,30.18198007021966,67.5657253487,96.4477827625
sensitivity,r_s_x1.25,r_s,1.25,FixedSensitivity,dir_sense_reverse_pct,10,10.585000141399998,30.04172954962741,0.978665291905,29.63512119277
sensitivity,r_s_x1.25,r_s,1.25,FixedSensitivity,dir_sense_uncertain_pct,10,2.676944519,0.2429210645393247,2.53732925045,2.823445875375
sensitivity,r_s_x1.25,r_s,1.25,FixedSensitivity,dir_sense_dominant_pct,10,96.261837,0.3726817696945312,96.03293162949998,96.471671804
sensitivity,r_s_x1.25,r_s,1.25,FixedSensitivity,accel_bias_3d_rms_mps2,10,0.11264258259000001,0.06160195248437295,0.0761142320355,0.14807612180399998
sensitivity,r_s_x1.25,r_s,1.25,FixedSensitivity,gyro_bias_3d_rms_radps,10,0.0003442723654,0.000137586947899035,0.00026789467624749997,0.00043061978221249994
sensitivity,r_s_x1.5,r_s,1.5,FixedSensitivity,disp_x_rms_m,10,0.15594325810000004,0.006439137605062728,0.15247180411000003,0.15995839558749997
sensitivity,r_s_x1.5,r_s,1.5,FixedSensitivity,disp_y_rms_m,10,0.19095935670000003,0.02151082325680515,0.17816345914999998,0.2036043457425
sensitivity,r_s_x1.5,r_s,1.5,FixedSensitivity,disp_z_rms_m,10,0.07922338023,0.005011148775485719,0.07636070187725001,0.0821503750165
sensitivity,r_s_x1.5,r_s,1.5,FixedSensitivity,disp_3d_rms_m,10,0.25958143180000004,0.013079301594213166,0.252196422525,0.26754244059
sensitivity,r_s_x1.5,r_s,1.5,FixedSensitivity,disp_x_pct_hs,10,10.396216767,0.42927573922808193,10.166309409424999,10.66373879815
sensitivity,r_s_x1.5,r_s,1.5,FixedSensitivity,disp_y_pct_hs,10,12.73062345,1.4340548416911354,11.875827158749997,13.559845488750002
sensitivity,r_s_x1.5,r_s,1.5,FixedSensitivity,disp_z_pct_hs,10,5.281558465999999,0.33407666867711194,5.0860108825250006,5.4798063006249995
sensitivity,r_s_x1.5,r_s,1.5,FixedSensitivity,disp_3d_pct_refmax,10,19.797926150000002,1.4599656486348547,19.02056576275,20.70746569625
sensitivity,r_s_x1.5,r_s,1.5,FixedSensitivity,disp_z_ref_rms_m,10,0.37427037360000004,0.004893837461117378,0.371398797195,0.3771134549975
sensitivity,r_s_x1.5,r_s,1.5,FixedSensitivity,disp_z_pct_refrms,10,21.18081416,1.5316893594506886,20.291064994499997,22.073193293750002
sensitivity,r_s_x1.5,r_s,1.5,FixedSensitivity,roll_rms_deg,10,0.6226755395,0.36998607993067706,0.41235283272,0.8467425064
sensitivity,r_s_x1.5,r_s,1.5,FixedSensitivity,pitch_rms_deg,10,0.2981805430000001,0.12590002345664977,0.22820330721249998,0.37704450318500005
sensitivity,r_s_x1.5,r_s,1.5,FixedSensitivity,yaw_rms_deg,10,2.4919212023,2.807905508995172,1.0422223962500001,4.274609192749999
sensitivity,r_s_x1.5,r_s,1.5,FixedSensitivity,dir_axis_error_deg,10,0.6146072398,0.9726827228614288,0.03033226157500002,1.1772042086624999
sensitivity,r_s_x1.5,r_s,1.5,FixedSensitivity,dir_axis_abs_error_deg,10,0.9602645879999999,0.584175099002931,0.640269127665,1.3278457644
sensitivity,r_s_x1.5,r_s,1.5,FixedSensitivity,dir_axis_rmse_deg,10,12.03648328,0.3708492388281278,11.812222953249998,12.24447887725
sensitivity,r_s_x1.5,r_s,1.5,FixedSensitivity,dir_axis_circ_std_deg,10,11.912088489999999,0.33673135839241525,11.70544011425,12.10006486
sensitivity,r_s_x1.5,r_s,1.5,FixedSensitivity,dir_sense_forward_pct,10,86.74861437140001,30.18310468820209,67.58677814945001,96.444947059
sensitivity,r_s_x1.5,r_s,1.5,FixedSensitivity,dir_sense_reverse_pct,10,10.5827778341,30.036915351128812,0.9867736384450001,29.621976527229997
sensitivity,r_s_x1.5,r_s,1.5,FixedSensitivity,dir_sense_uncertain_pct,10,2.66861117,0.23885879352232622,2.5303334250000002,2.811451444125
sensitivity,r_s_x1.5,r_s,1.5,FixedSensitivity,dir_sense_dominant_pct,10,96.27022552000001,0.3371254930125539,96.07354974350001,96.4633952965
sensitivity,r_s_x1.5,r_s,1.5,FixedSensitivity,accel_bias_3d_rms_mps2,10,0.11268909989,0.06166150750450835,0.07662720682924999,0.14883141113674994
sensitivity,r_s_x1.5,r_s,1.5,FixedSensitivity,gyro_bias_3d_rms_radps,10,0.00034469520469999996,0.00013777086493426633,0.00026863752545,0.00042980842768499994
sensitivity,sigma_aw_rs_x0.5,sigma_aw_rs,0.5,FixedSensitivity,disp_x_rms_m,10,0.246927485,0.015365083467309644,0.23792181229749998,0.255747410545
sensitivity,sigma_aw_rs_x0.5,sigma_aw_rs,0.5,FixedSensitivity,disp_y_rms_m,10,0.21969209610000004,0.024144613078021942,0.20638611470000004,0.23407509740750002
sensitivity,sigma_aw_rs_x0.5,sigma_aw_rs,0.5,FixedSensitivity,disp_z_rms_m,10,0.07517462297,0.002209442763958628,0.0739073219355,0.07649476963400001
sensitivity,sigma_aw_rs_x0.5,sigma_aw_rs,0.5,FixedSensitivity,disp_3d_rms_m,10,0.3399416865,0.008832390387030471,0.33477259936250003,0.34513446712249995
sensitivity,sigma_aw_rs_x0.5,sigma_aw_rs,0.5,FixedSensitivity,disp_x_pct_hs,10,16.461831690000004,1.0243389553014455,15.838910377,17.045333717
sensitivity,sigma_aw_rs_x0.5,sigma_aw_rs,0.5,FixedSensitivity,disp_y_pct_hs,10,14.646139319999998,1.609640929274449,13.75916512125,15.596382694499999
sensitivity,sigma_aw_rs_x0.5,sigma_aw_rs,0.5,FixedSensitivity,disp_z_pct_hs,10,5.011641406000001,0.14729619508236105,4.9268540637,5.096066429775
sensitivity,sigma_aw_rs_x0.5,sigma_aw_rs,0.5,FixedSensitivity,disp_3d_pct_refmax,10,25.91997758,1.3841177663876045,25.1427862915,26.75879722025
sensitivity,sigma_aw_rs_x0.5,sigma_aw_rs,0.5,FixedSensitivity,disp_z_ref_rms_m,10,0.37427037360000004,0.004893837461117378,0.371281447435,0.3770831267675
sensitivity,sigma_aw_rs_x0.5,sigma_aw_rs,0.5,FixedSensitivity,disp_z_pct_refrms,10,20.09043847,0.7000083240376297,19.663672097499994,20.496496116000003
sensitivity,sigma_aw_rs_x0.5,sigma_aw_rs,0.5,FixedSensitivity,roll_rms_deg,10,0.6143482051,0.37738683985012605,0.39873235757,0.8341659910150001
sensitivity,sigma_aw_rs_x0.5,sigma_aw_rs,0.5,FixedSensitivity,pitch_rms_deg,10,0.6738461281,0.19028512855092022,0.5704873330075,0.7926086355474999
sensitivity,sigma_aw_rs_x0.5,sigma_aw_rs,0.5,FixedSensitivity,yaw_rms_deg,10,3.1657635580000005,2.53138205882248,2.0119988245250005,4.8689868663499976
sensitivity,sigma_aw_rs_x0.5,sigma_aw_rs,0.5,FixedSensitivity,dir_axis_error_deg,10,0.9146697996,0.9517430504603084,0.3573669434,1.47510322487
sensitivity,sigma_aw_rs_x0.5,sigma_aw_rs,0.5,FixedSensitivity,dir_axis_abs_error_deg,10,1.1052001952,0.6915254647193082,0.733343467965,1.5359372703524998
sensitivity,sigma_aw_rs_x0.5,sigma_aw_rs,0.5,FixedSensitivity,dir_axis_rmse_deg,10,11.98045073,0.4879331659020871,11.6952341845,12.268585278999998
sensitivity,sigma_aw_rs_x0.5,sigma_aw_rs,0.5,FixedSensitivity,dir_axis_circ_std_deg,10,11.839443880000001,0.4391164512331268,11.58310720625,12.09209116575
sensitivity,sigma_aw_rs_x0.5,sigma_aw_rs,0.5,FixedSensitivity,dir_sense_forward_pct,10,86.493501361,29.99626366557925,67.45281098849999,96.12750717325
sensitivity,sigma_aw_rs_x0.5,sigma_aw_rs,0.5,FixedSensitivity,dir_sense_reverse_pct,10,10.6541667613,29.93285722899906,1.0831639293425,29.637951579525005
sensitivity,sigma_aw_rs_x0.5,sigma_aw_rs,0.5,FixedSensitivity,dir_sense_uncertain_pct,10,2.8523334259999995,0.19463125475103005,2.7451653908,2.9713987269500004
sensitivity,sigma_aw_rs_x0.5,sigma_aw_rs,0.5,FixedSensitivity,dir_sense_dominant_pct,10,95.96489030000001,0.33197521395469604,95.76744476775,96.16011275999999
sensitivity,sigma_aw_rs_x0.5,sigma_aw_rs,0.5,FixedSensitivity,accel_bias_3d_rms_mps2,10,0.15607950405999998,0.05191647698053345,0.12549961341175,0.18518234228474997
sensitivity,sigma_aw_rs_x0.5,sigma_aw_rs,0.5,FixedSensitivity,gyro_bias_3d_rms_radps,10,0.00034280340769999993,0.00013106876560002635,0.00026887370732499993,0.00042417355540249994
sensitivity,sigma_aw_rs_x0.75,sigma_aw_rs,0.75,FixedSensitivity,disp_x_rms_m,10,0.2040473043,0.012273113116876296,0.19669352653,0.2112514649475
sensitivity,sigma_aw_rs_x0.75,sigma_aw_rs,0.75,FixedSensitivity,disp_y_rms_m,10,0.1954683051,0.02270930613607723,0.182807673635,0.20873377599249998
sensitivity,sigma_aw_rs_x0.75,sigma_aw_rs,0.75,FixedSensitivity,disp_z_rms_m,10,0.07274410351,0.002941828084543436,0.07101422623,0.07451403904025
sensitivity,sigma_aw_rs_x0.75,sigma_aw_rs,0.75,FixedSensitivity,disp_3d_rms_m,10,0.2926815242,0.009421547596413359,0.28740425354749993,0.298422838485
sensitivity,sigma_aw_rs_x0.75,sigma_aw_rs,0.75,FixedSensitivity,disp_x_pct_hs,10,13.60315323,0.8182073573720351,13.11755887325,14.07187333375
sensitivity,sigma_aw_rs_x0.75,sigma_aw_rs,0.75,FixedSensitivity,disp_y_pct_hs,10,13.031219759999999,1.513953779852558,12.181233061499999,13.926306875249999
sensitivity,sigma_aw_rs_x0.75,sigma_aw_rs,0.75,FixedSensitivity,disp_z_pct_hs,10,4.849606705,0.19612180442750257,4.735765799649999,4.964687276675001
sensitivity,sigma_aw_rs_x0.75,sigma_aw_rs,0.75,FixedSensitivity,disp_3d_pct_refmax,10,22.31923923,1.3253324163615008,21.592899692,23.139929462749997
sensitivity,sigma_aw_rs_x0.75,sigma_aw_rs,0.75,FixedSensitivity,disp_z_ref_rms_m,10,0.37427037360000004,0.004893837461117378,0.3712640616025,0.3770673505375
sensitivity,sigma_aw_rs_x0.75,sigma_aw_rs,0.75,FixedSensitivity,disp_z_pct_refrms,10,19.443527409999998,0.929843452355446,18.887199928250002,19.994348329999998
sensitivity,sigma_aw_rs_x0.75,sigma_aw_rs,0.75,FixedSensitivity,roll_rms_deg,10,0.6162091512999999,0.36807054504892955,0.4041842190775,0.8363283176974999
sensitivity,sigma_aw_rs_x0.75,sigma_aw_rs,0.75,FixedSensitivity,pitch_rms_deg,10,0.3674387842,0.16681017598677772,0.2839857778975,0.4713998795875
sensitivity,sigma_aw_rs_x0.75,sigma_aw_rs,0.75,FixedSensitivity,yaw_rms_deg,10,2.6656080544,2.706656685944721,1.293965039595,4.4391392889
sensitivity,sigma_aw_rs_x0.75,sigma_aw_rs,0.75,FixedSensitivity,dir_axis_error_deg,10,0.6423736577000001,0.9520593756702214,0.08098720564500002,1.182843284745
sensitivity,sigma_aw_rs_x0.75,sigma_aw_rs,0.75,FixedSensitivity,dir_axis_abs_error_deg,10,0.9594696049,0.584843134430392,0.6517081071824999,1.3279375461499998
sensitivity,sigma_aw_rs_x0.75,sigma_aw_rs,0.75,FixedSensitivity,dir_axis_rmse_deg,10,12.016838840000002,0.4021693029169629,11.775631757749998,12.245481763250002
sensitivity,sigma_aw_rs_x0.75,sigma_aw_rs,0.75,FixedSensitivity,dir_axis_circ_std_deg,10,11.892085660000001,0.36268456871698446,11.672541474,12.0959054665
sensitivity,sigma_aw_rs_x0.75,sigma_aw_rs,0.75,FixedSensitivity,dir_sense_forward_pct,10,86.6781137431,30.13606005208371,67.55360261105,96.34956316825
sensitivity,sigma_aw_rs_x0.75,sigma_aw_rs,0.75,FixedSensitivity,dir_sense_reverse_pct,10,10.598388867100002,30.06754640074483,1.005666696755,29.658116534999998
sensitivity,sigma_aw_rs_x0.75,sigma_aw_rs,0.75,FixedSensitivity,dir_sense_uncertain_pct,10,2.7235000620000003,0.21794117637666818,2.5920528066749995,2.8446125343499995
sensitivity,sigma_aw_rs_x0.75,sigma_aw_rs,0.75,FixedSensitivity,dir_sense_dominant_pct,10,96.20378036,0.3091169314328963,96.02066676575,96.38306786799998
sensitivity,sigma_aw_rs_x0.75,sigma_aw_rs,0.75,FixedSensitivity,accel_bias_3d_rms_mps2,10,0.11858186881000002,0.06116285757529201,0.08328606192000002,0.15458532388875001
sensitivity,sigma_aw_rs_x0.75,sigma_aw_rs,0.75,FixedSensitivity,gyro_bias_3d_rms_radps,10,0.0003418147608,0.00013417056083367404,0.0002681202676875,0.00042284670941
sensitivity,sigma_aw_rs_x1,sigma_aw_rs,1,FixedSensitivity,disp_x_rms_m,10,0.1800153465,0.009929766661627756,0.1742727737525,0.18594362852750002
sensitivity,sigma_aw_rs_x1,sigma_aw_rs,1,FixedSensitivity,disp_y_rms_m,10,0.18769249179999997,0.021818339229886467,0.1751540134375,0.20057310809749995
sensitivity,sigma_aw_rs_x1,sigma_aw_rs,1,FixedSensitivity,disp_z_rms_m,10,0.07371229083,0.0036211765204814564,0.07157827388200001,0.07580379240099999
sensitivity,sigma_aw_rs_x1,sigma_aw_rs,1,FixedSensitivity,disp_3d_rms_m,10,0.271107781,0.01038439360996154,0.26527961343500006,0.277373024325
sensitivity,sigma_aw_rs_x1,sigma_aw_rs,1,FixedSensitivity,disp_x_pct_hs,10,12.001022540000001,0.6619845003094966,11.613102994750001,12.388847112000002
sensitivity,sigma_aw_rs_x1,sigma_aw_rs,1,FixedSensitivity,disp_y_pct_hs,10,12.51283244,1.4545558489232768,11.65574014025,13.37433405525
sensitivity,sigma_aw_rs_x1,sigma_aw_rs,1,FixedSensitivity,disp_z_pct_hs,10,4.914152576,0.24141172185015033,4.7736938533,5.056627787550001
sensitivity,sigma_aw_rs_x1,sigma_aw_rs,1,FixedSensitivity,disp_3d_pct_refmax,10,20.675791939999996,1.3364580316907064,19.953465609499997,21.536854985
sensitivity,sigma_aw_rs_x1,sigma_aw_rs,1,FixedSensitivity,disp_z_ref_rms_m,10,0.37427037360000004,0.004893837461117378,0.3713112239475,0.37718229692
sensitivity,sigma_aw_rs_x1,sigma_aw_rs,1,FixedSensitivity,disp_z_pct_refrms,10,19.704417409999998,1.1325575720396135,19.045354579749997,20.363488226999998
sensitivity,sigma_aw_rs_x1,sigma_aw_rs,1,FixedSensitivity,roll_rms_deg,10,0.6220740605999999,0.3693076728463152,0.41232859578,0.8446353694475001
sensitivity,sigma_aw_rs_x1,sigma_aw_rs,1,FixedSensitivity,pitch_rms_deg,10,0.3016546785,0.12193170829173398,0.2333902435625,0.377328681265
sensitivity,sigma_aw_rs_x1,sigma_aw_rs,1,FixedSensitivity,yaw_rms_deg,10,2.492126193,2.8006046341917266,1.03969032221,4.269136615749999
sensitivity,sigma_aw_rs_x1,sigma_aw_rs,1,FixedSensitivity,dir_axis_error_deg,10,0.5799972534,0.9744847204132959,0.010033949617499979,1.1446811298874997
sensitivity,sigma_aw_rs_x1,sigma_aw_rs,1,FixedSensitivity,dir_axis_abs_error_deg,10,0.9401992806000001,0.5841237977592951,0.6275793465599998,1.3120112613275
sensitivity,sigma_aw_rs_x1,sigma_aw_rs,1,FixedSensitivity,dir_axis_rmse_deg,10,12.032573320000001,0.37119905296165323,11.806213284750001,12.23967582075
sensitivity,sigma_aw_rs_x1,sigma_aw_rs,1,FixedSensitivity,dir_axis_circ_std_deg,10,11.909761150000001,0.33559990134468903,11.70787526025,12.095647366500001
sensitivity,sigma_aw_rs_x1,sigma_aw_rs,1,FixedSensitivity,dir_sense_forward_pct,10,86.7488914668,30.1879235089414,67.57640557615,96.453115584
sensitivity,sigma_aw_rs_x1,sigma_aw_rs,1,FixedSensitivity,dir_sense_reverse_pct,10,10.561000421200001,30.048394482062328,0.959487521635,29.603410914372496
sensitivity,sigma_aw_rs_x1,sigma_aw_rs,1,FixedSensitivity,dir_sense_uncertain_pct,10,2.690111186,0.23770666227751008,2.5518875334000004,2.833616783175
sensitivity,sigma_aw_rs_x1,sigma_aw_rs,1,FixedSensitivity,dir_sense_dominant_pct,10,96.2728363,0.3567570466023218,96.04750365999999,96.4705637295
sensitivity,sigma_aw_rs_x1,sigma_aw_rs,1,FixedSensitivity,accel_bias_3d_rms_mps2,10,0.11257994679999998,0.06150900151009401,0.07654047936050001,0.14841116376675
sensitivity,sigma_aw_rs_x1,sigma_aw_rs,1,FixedSensitivity,gyro_bias_3d_rms_radps,10,0.0003435877603,0.00013746074001926345,0.00026729715864,0.000431255241
sensitivity,sigma_aw_rs_x1.25,sigma_aw_rs,1.25,FixedSensitivity,disp_x_rms_m,10,0.16567765620000002,0.008076940149823594,0.16115969498000002,0.17064017618250002
sensitivity,sigma_aw_rs_x1.25,sigma_aw_rs,1.25,FixedSensitivity,disp_y_rms_m,10,0.187047489,0.021434391038157037,0.17429586492000002,0.19973400651499998
