arm,record,seed,gate,roll_rms_deg,pitch_rms_deg,yaw_rms_deg,disp_z_rms_m,disp_3d_rms_m,disp_z_pct_hs,accel_bias_3d_rms_mps2,gyro_bias_3d_rms_radps,tau_applied_s,sigma_applied_mps2
g0.05_m2_a0.5,pmstokes_H1.500,5,FAIL,0.362677872,0.334928691,5.92559433,0.0532516092,0.149544895,3.55010724,0.0825519264,0.000135578885,2.04234433,0.789882421
g0.05_m2_a0.5,pmstokes_H4.000,1,FAIL,0.260356575,0.515944421,2.21301937,0.154518351,0.414872885,3.86295867,0.0935936868,0.000153663335,3.28950691,1.12080824
g0.05_m2_a0.5,pmstokes_H4.000,2,FAIL,0.239249513,0.164797977,3.48886943,0.160281032,0.388546616,4.00702572,0.0462290831,0.000142886915,3.29101133,1.12507129
g0.05_m2_a0.5,pmstokes_H4.000,3,FAIL,0.141025096,0.162874207,4.37405872,0.144651935,0.443296164,3.61629844,0.03183553,0.000126350744,3.29030442,1.12649322
g0.05_m2_a0.5,pmstokes_H4.000,4,FAIL,0.207546473,0.235589251,1.97289658,0.152283981,0.397815436,3.80709958,0.0508192368,0.000147016544,3.29041028,1.12568247
g0.05_m2_a0.5,pmstokes_H4.000,5,FAIL,0.464181453,0.287468463,2.76595449,0.140682623,0.39338842,3.51706553,0.0917396024,0.000172704182,3.29185557,1.12286091
g0.05_m2_a0.5,pmstokes_H8.500,1,FAIL,0.162333414,0.469715744,3.26722622,0.332045913,0.869982004,3.90642238,0.0786014721,0.000171270673,4.10336018,1.49639642
g0.05_m2_a0.5,pmstokes_H8.500,2,FAIL,0.402083427,0.203540817,2.80241346,0.310534269,0.801167965,3.65334415,0.0728388727,0.000144062316,4.10316706,1.49501801
g0.05_m2_a0.5,pmstokes_H8.500,3,FAIL,0.160810053,0.18600966,2.56128526,0.305654883,0.951317847,3.59593964,0.0334511846,0.000201149363,4.10334301,1.49589336
g0.05_m2_a0.5,pmstokes_H8.500,4,FAIL,0.546588898,0.303150117,1.80969429,0.322396338,0.854746044,3.79289794,0.104921967,0.000151498447,4.10386848,1.48797488
g0.05_m2_a0.5,pmstokes_H8.500,5,FAIL,0.338191181,0.384613246,5.78762341,0.298953444,0.853392422,3.51709938,0.0835398361,0.000134359463,4.10165882,1.49425924
