arm,record,seed,gate,roll_rms_deg,pitch_rms_deg,yaw_rms_deg,disp_z_rms_m,disp_3d_rms_m,disp_z_pct_hs,accel_bias_3d_rms_mps2,gyro_bias_3d_rms_radps,tau_applied_s,sigma_applied_mps2
g0.18,jonswap_H1.500,6,FAIL,0.256633222,0.3500866,1.86066401,0.062523149,0.181366175,4.16820955,0.0714059696,9.62226259e-05,2.17894864,0.811463594
g0.18,jonswap_H1.500,7,FAIL,0.133762017,0.0711304396,3.62030268,0.0665912852,0.180478662,4.43941879,0.0245530438,0.000123697988,2.18308711,0.810305059
g0.18,jonswap_H1.500,8,FAIL,0.929911137,0.206566855,4.41651058,0.0600772984,0.19458355,4.00515318,0.157544509,0.00010542306,2.17767072,0.810192704
g0.18,jonswap_H4.000,1,FAIL,0.285444468,0.729184628,1.53082108,0.162330106,0.539289117,4.05825281,0.127952442,0.000138523697,3.58984709,1.25036561
g0.18,jonswap_H4.000,2,FAIL,0.273053795,0.0770041943,2.95482159,0.166941687,0.518312275,4.17354202,0.0441719741,0.000130902525,3.59044552,1.24946749
g0.18,jonswap_H4.000,3,FAIL,0.138921797,0.118319936,4.98049879,0.15187481,0.519098461,3.79687023,0.0256139059,0.000121793637,3.58899403,1.24857092
g0.18,jonswap_H4.000,4,PASS,0.313767195,0.120265417,1.25501406,0.159539655,0.515338421,3.9884913,0.0540087037,0.00012789914,3.58989811,1.2494247
g0.18,jonswap_H4.000,5,FAIL,0.304309398,0.203096613,2.63675547,0.149725124,0.527862251,3.74312806,0.0631277636,0.000135629743,3.58888578,1.24740982
g0.18,jonswap_H4.000,6,FAIL,0.233278528,0.336063653,2.56617522,0.164264664,0.509333968,4.1066165,0.0660103485,9.57354277e-05,3.58926749,1.24972022
g0.18,jonswap_H4.000,7,FAIL,0.314126104,0.106392063,3.37700558,0.177366152,0.521414876,4.43415403,0.0539988056,0.000126458515,3.58971643,1.2484895
g0.18,jonswap_H4.000,8,FAIL,1.00455403,0.135951817,0.964448154,0.155781522,0.544183493,3.89453816,0.166069552,0.000110363551,3.58881092,1.24741399
g0.18,jonswap_H8.500,1,FAIL,0.327507496,1.18337631,1.16233122,0.387998164,1.15296757,4.56468439,0.208401471,0.000157443152,4.22191954,1.58010566
g0.18,jonswap_H8.500,2,FAIL,0.62221241,0.437089622,1.35836303,0.325698823,1.03664112,3.83175087,0.126743704,0.000139873431,4.22109175,1.57632208
g0.18,jonswap_H8.500,3,FAIL,0.187257901,0.732797682,5.01340437,0.365692824,1.17328584,4.30226851,0.135674,0.000207458608,4.22252655,1.57692933
g0.18,jonswap_H8.500,4,PASS,0.819199145,0.564495981,0.748795152,0.336037904,1.07668686,3.95338702,0.168871313,0.000144643825,4.22082567,1.57532203
g0.18,jonswap_H8.500,5,FAIL,0.165580839,0.336601198,3.85476542,0.315141469,1.12354243,3.70754671,0.0639645979,0.000115865616,4.22340918,1.57683241
g0.18,jonswap_H8.500,6,FAIL,0.613438308,0.945969462,0.30717209,0.34920013,1.07354498,4.10823679,0.188950509,0.000104692961,4.22185898,1.57967889
g0.18,jonswap_H8.500,7,FAIL,0.113309994,0.584167838,2.25609803,0.404265791,1.03659093,4.75606823,0.0981301889,0.000123143996,4.22251415,1.57694697
g0.18,jonswap_H8.500,8,FAIL,0.709629059,0.443819106,2.32180762,0.403047353,1.15708089,4.74173355,0.137524024,0.000130499146,4.22401476,1.57582402
g0.18,pmstokes_H0.270,1,FAIL,0.197865814,0.541545093,3.04446769,0.012036589,0.0319025479,4.45799589,0.0963752493,0.000134058864,1.18997025,0.464323074
g0.18,pmstokes_H0.270,2,FAIL,0.331778079,0.141687497,3.90650129,0.0131917028,0.0310551785,4.88581562,0.0606328845,0.000127969761,1.17473733,0.463478357
g0.18,pmstokes_H0.270,3,FAIL,0.154934585,0.124825366,4.95582151,0.0117196739,0.0310708713,4.34062004,0.0318382084,0.000115140865,1.14891922,0.462060064
g0.18,pmstokes_H0.270,4,FAIL,0.317812413,0.16412735,2.19328237,0.0123231448,0.030304363,4.56412745,0.060212668,0.000119998418,1.15747702,0.462887049
g0.18,pmstokes_H0.270,5,FAIL,0.301920295,0.259191126,4.88803625,0.0118161235,0.0307518579,4.37634182,0.0680917203,0.000158857772,1.14926147,0.46205315
g0.18,pmstokes_H0.270,6,FAIL,0.176694572,0.264744014,4.02185583,0.0129736364,0.0304497164,4.80505037,0.0531419739,9.4982177e-05,1.15390015,0.46248129
g0.18,pmstokes_H0.270,7,FAIL,0.139025629,0.0426191427,4.22198486,0.0137424208,0.031482812,5.08978558,0.0246450081,0.000133804613,1.19333231,0.463890493
g0.18,pmstokes_H0.270,8,FAIL,0.969673157,0.221356273,3.02314782,0.011977951,0.030607434,4.43627787,0.168123424,0.000108124092,1.155002,0.46221295
g0.18,pmstokes_H1.500,1,FAIL,0.220350951,0.277718723,3.78171754,0.0571945012,0.182693601,3.81296659,0.0539396405,0.000148321385,2.04407048,0.894539535
g0.18,pmstokes_H1.500,2,FAIL,0.290717363,0.30791074,3.18060279,0.0604818463,0.170366913,4.03212309,0.071808137,0.000146958118,2.04522014,0.893982172
g0.18,pmstokes_H1.500,3,FAIL,0.188573971,0.272108495,2.94325423,0.0556373298,0.167862982,3.70915508,0.0550628416,0.000112961847,2.04274011,0.89324075
g0.18,pmstokes_H1.500,4,FAIL,0.458216459,0.380746782,1.89607465,0.0584523194,0.166442871,3.89682126,0.100927018,0.000123605962,2.04331517,0.894225061
g0.18,pmstokes_H1.500,5,FAIL,0.411940396,0.590485811,6.64729071,0.0541271493,0.178202227,3.6084764,0.123896591,0.000160994736,2.04231548,0.892285645
g0.18,pmstokes_H1.500,6,FAIL,0.259828985,0.101030573,2.43075037,0.060773842,0.17333658,4.05158949,0.0436116792,0.000150269247,2.04335523,0.893745661
g0.18,pmstokes_H1.500,7,FAIL,0.345167875,0.142631754,4.02432442,0.0654391795,0.175465167,4.36261177,0.0641627535,0.000173904104,2.04649591,0.893312991
g0.18,pmstokes_H1.500,8,FAIL,1.07014,0.538583994,5.17249441,0.0582891777,0.179464683,3.88594508,0.200767189,0.00011825977,2.0433104,0.892250836
g0.18,pmstokes_H4.000,1,FAIL,0.225514665,0.757728338,1.66284144,0.165549368,0.516556025,4.13873434,0.12985079,0.000138637668,3.28952026,1.26662004
g0.18,pmstokes_H4.000,2,FAIL,0.340827048,0.12300238,3.07940173,0.163580611,0.459892213,4.08951521,0.0578610003,0.000134318383,3.2910316,1.26662004
