Paired per-(record, seed) change against the deployed variances, percent (negative is better).
Bracketed range is over records and seeds; * marks one sign on every pair.

arm                                         roll                   pitch                     yaw                       z                      3d                 accbias
------------------------------------------------------------------------------------------------------------------------------------------------------------------------
sga_0.36                   -1.14 [ -26.7, +17.7]   +17.41 [ -26.0,+177.0]    +2.28 [ -20.5, +29.0]    -0.10 [  -2.4,  +4.9]    +0.05 [  -0.2,  +0.6]   +14.59 [ -27.6,+150.3] 
brw_1e-10                jonswap_H0.270       +0.00     +0.00     +0.00     +0.00     +0.00     +0.00
brw_1e-10                jonswap_H1.500       +0.00     +0.00     +0.00     +0.00     +0.00     +0.00
brw_1e-10                jonswap_H4.000       +0.00     +0.00     +0.00     +0.00     +0.00     +0.00
brw_1e-10                jonswap_H8.500       +0.00     +0.00     +0.00     +0.00     +0.00     +0.00
brw_1e-10                pmstokes_H0.270      +0.00     +0.00     +0.00     +0.00     +0.00     +0.00
brw_1e-10                pmstokes_H1.500      +0.00     +0.00     +0.00     +0.00     +0.00     +0.00
brw_1e-10                pmstokes_H4.000      +0.00     +0.00     +0.00     +0.00     +0.00     +0.00
brw_1e-10                pmstokes_H8.500      +0.00     +0.00     +0.00     +0.00     +0.00     +0.00

brw_1e-09                jonswap_H0.270       -0.43     +0.11     -0.32     +0.07     +0.03     +0.61
brw_1e-09                jonswap_H1.500       -0.10     -0.08     +1.07     -0.05     -0.02     +0.29
brw_1e-09                jonswap_H4.000       -0.20     -1.11     +0.76     -0.07     +0.50     +1.80
brw_1e-09                jonswap_H8.500       +0.02     +0.65     +0.49     +0.03     -0.40     -1.47
brw_1e-09                pmstokes_H0.270      -0.31     +0.55     +0.21     -0.01     +0.13     +0.78
brw_1e-09                pmstokes_H1.500      +0.08     +0.91     -0.25     +0.10     -0.56     -0.16
brw_1e-09                pmstokes_H4.000      +0.33     -0.43     +0.58     -0.11     +0.20     -0.41
brw_1e-09                pmstokes_H8.500      +0.15     -0.94     +0.18     -0.27     -1.05     -1.43

brw_1e-08                jonswap_H0.270       +0.20     -1.51     -1.14     +0.15     +0.94     +0.23
brw_1e-08                jonswap_H1.500       -0.23     +9.49     +3.42     -0.12     +1.05     +4.13
brw_1e-08                jonswap_H4.000       +0.10     +3.56     +2.48     -0.18     +3.01     +7.65
brw_1e-08                jonswap_H8.500       -0.54     +1.53     +2.72     +0.18     +1.31     -7.06
brw_1e-08                pmstokes_H0.270      -0.14     +3.67     +0.19     -0.03     +1.00     +2.03
brw_1e-08                pmstokes_H1.500      +0.44     -5.58     -1.76     +0.32     +0.45     -3.06
brw_1e-08                pmstokes_H4.000      +0.52     +0.62     +3.04     -0.39     +2.57     -1.52
brw_1e-08                pmstokes_H8.500      -0.47     +0.01     +3.57     -0.73     +0.42     -4.69

deterministic quality gate FAIL on 232 (arm, record) pairs, off-default seeds included:
  brw_1e-08                jonswap_H0.270
  brw_1e-08                jonswap_H1.500
  brw_1e-08                jonswap_H4.000
  brw_1e-08                jonswap_H8.500
  brw_1e-08                pmstokes_H0.270
  brw_1e-08                pmstokes_H1.500
  brw_1e-08                pmstokes_H4.000
  brw_1e-08                pmstokes_H8.500
  brw_1e-09                jonswap_H0.270
  brw_1e-09                jonswap_H1.500
  brw_1e-09                jonswap_H4.000
  brw_1e-09                jonswap_H8.500
  brw_1e-09                pmstokes_H0.270
  brw_1e-09                pmstokes_H1.500
  brw_1e-09                pmstokes_H4.000
  brw_1e-09                pmstokes_H8.500
  brw_1e-10                jonswap_H0.270
  brw_1e-10                jonswap_H1.500
  brw_1e-10                jonswap_H4.000
  brw_1e-10                jonswap_H8.500
  brw_1e-10                pmstokes_H0.270
  brw_1e-10                pmstokes_H1.500
  brw_1e-10                pmstokes_H4.000
  brw_1e-10                pmstokes_H8.500
  brw_1e-12                jonswap_H0.270
  brw_1e-12                jonswap_H1.500
  brw_1e-12                jonswap_H4.000
  brw_1e-12                jonswap_H8.500
  brw_1e-12                pmstokes_H0.270
  brw_1e-12                pmstokes_H1.500
  brw_1e-12                pmstokes_H4.000
  brw_1e-12                pmstokes_H8.500
  brw_1e-13                jonswap_H0.270
  brw_1e-13                jonswap_H1.500
  brw_1e-13                jonswap_H4.000
  brw_1e-13                jonswap_H8.500
  brw_1e-13                pmstokes_H0.270
  brw_1e-13                pmstokes_H1.500
  brw_1e-13                pmstokes_H4.000
  brw_1e-13                pmstokes_H8.500
  deployed                 jonswap_H0.270
  deployed                 jonswap_H1.500
  deployed                 jonswap_H4.000
  deployed                 jonswap_H8.500
  deployed                 pmstokes_H0.270
  deployed                 pmstokes_H1.500
  deployed                 pmstokes_H4.000
  deployed                 pmstokes_H8.500
  pq0_0.001                jonswap_H0.270
  pq0_0.001                jonswap_H1.500
  pq0_0.001                jonswap_H4.000
  pq0_0.001                jonswap_H8.500
  pq0_0.001                pmstokes_H0.270
  pq0_0.001                pmstokes_H1.500
  pq0_0.001                pmstokes_H4.000
  pq0_0.001                pmstokes_H8.500
  pq0_0.01                 jonswap_H0.270
  pq0_0.01                 jonswap_H1.500
  pq0_0.01                 jonswap_H4.000
  pq0_0.01                 jonswap_H8.500
  pq0_0.01                 pmstokes_H0.270
  pq0_0.01                 pmstokes_H1.500
  pq0_0.01                 pmstokes_H4.000
  pq0_0.01                 pmstokes_H8.500
  pq0_1e-05                jonswap_H0.270
  pq0_1e-05                jonswap_H1.500
  pq0_1e-05                jonswap_H4.000
  pq0_1e-05                jonswap_H8.500
  pq0_1e-05                pmstokes_H0.270
  pq0_1e-05                pmstokes_H1.500
  pq0_1e-05                pmstokes_H4.000
  pq0_1e-05                pmstokes_H8.500
  pq0_1e-06                jonswap_H0.270
  pq0_1e-06                jonswap_H1.500
  pq0_1e-06                jonswap_H4.000
  pq0_1e-06                jonswap_H8.500
  pq0_1e-06                pmstokes_H0.270
  pq0_1e-06                pmstokes_H1.500
  pq0_1e-06                pmstokes_H4.000
  pq0_1e-06                pmstokes_H8.500
  sga_0.36                 jonswap_H0.270
  sga_0.36                 jonswap_H1.500
  sga_0.36                 jonswap_H4.000
  sga_0.36                 jonswap_H8.500
  sga_0.36                 pmstokes_H0.270
  sga_0.36                 pmstokes_H1.500
  sga_0.36                 pmstokes_H4.000
  sga_0.36                 pmstokes_H8.500
  sga_0.5                  jonswap_H0.270
  sga_0.5                  jonswap_H1.500
  sga_0.5                  jonswap_H4.000
  sga_0.5                  jonswap_H8.500
  sga_0.5                  pmstokes_H0.270
  sga_0.5                  pmstokes_H1.500
  sga_0.5                  pmstokes_H4.000
  sga_0.5                  pmstokes_H8.500
  sga_0.71                 jonswap_H0.270
  sga_0.71                 jonswap_H1.500
  sga_0.71                 jonswap_H4.000
  sga_0.71                 jonswap_H8.500
  sga_0.71                 pmstokes_H0.270
  sga_0.71                 pmstokes_H1.500
  sga_0.71                 pmstokes_H4.000
  sga_0.71                 pmstokes_H8.500
  sga_1.41                 jonswap_H0.270
  sga_1.41                 jonswap_H1.500
  sga_1.41                 jonswap_H4.000
  sga_1.41                 jonswap_H8.500
  sga_1.41                 pmstokes_H0.270
  sga_1.41                 pmstokes_H1.500
  sga_1.41                 pmstokes_H4.000
  sga_1.41                 pmstokes_H8.500
  sga_2                    jonswap_H0.270
  sga_2                    jonswap_H1.500
  sga_2                    jonswap_H4.000
  sga_2                    jonswap_H8.500
  sga_2                    pmstokes_H0.270
  sga_2                    pmstokes_H1.500
  sga_2                    pmstokes_H4.000
  sga_2                    pmstokes_H8.500
  sga_3                    jonswap_H0.270
  sga_3                    jonswap_H1.500
  sga_3                    jonswap_H4.000
  sga_3                    jonswap_H8.500
  sga_3                    pmstokes_H0.270
  sga_3                    pmstokes_H1.500
  sga_3                    pmstokes_H4.000
  sga_3                    pmstokes_H8.500
  sgg_0.02                 jonswap_H0.270
  sgg_0.02                 jonswap_H1.500
  sgg_0.02                 jonswap_H4.000
  sgg_0.02                 jonswap_H8.500
  sgg_0.02                 pmstokes_H0.270
  sgg_0.02                 pmstokes_H1.500
  sgg_0.02                 pmstokes_H4.000
  sgg_0.02                 pmstokes_H8.500
  sgg_0.035                jonswap_H0.270
  sgg_0.035                jonswap_H1.500
  sgg_0.035                jonswap_H4.000
  sgg_0.035                jonswap_H8.500
  sgg_0.035                pmstokes_H0.270
  sgg_0.035                pmstokes_H1.500
  sgg_0.035                pmstokes_H4.000
  sgg_0.035                pmstokes_H8.500
  sgg_0.056                jonswap_H0.270
  sgg_0.056                jonswap_H1.500
  sgg_0.056                jonswap_H4.000
  sgg_0.056                jonswap_H8.500
  sgg_0.056                pmstokes_H0.270
  sgg_0.056                pmstokes_H1.500
  sgg_0.056                pmstokes_H4.000
  sgg_0.056                pmstokes_H8.500
  sgg_0.1                  jonswap_H0.270
  sgg_0.1                  jonswap_H1.500
  sgg_0.1                  jonswap_H4.000
  sgg_0.1                  jonswap_H8.500
  sgg_0.1                  pmstokes_H0.270
  sgg_0.1                  pmstokes_H1.500
  sgg_0.1                  pmstokes_H4.000
  sgg_0.1                  pmstokes_H8.500
  sgg_0.18                 jonswap_H0.270
  sgg_0.18                 jonswap_H1.500
  sgg_0.18                 jonswap_H4.000
  sgg_0.18                 jonswap_H8.500
  sgg_0.18                 pmstokes_H0.270
  sgg_0.18                 pmstokes_H1.500
  sgg_0.18                 pmstokes_H4.000
  sgg_0.18                 pmstokes_H8.500
  sgg_0.32                 jonswap_H0.270
  sgg_0.32                 jonswap_H1.500
  sgg_0.32                 jonswap_H4.000
  sgg_0.32                 jonswap_H8.500
  sgg_0.32                 pmstokes_H0.270
  sgg_0.32                 pmstokes_H1.500
  sgg_0.32                 pmstokes_H4.000
  sgg_0.32                 pmstokes_H8.500
  sgg_0.56                 jonswap_H0.270
  sgg_0.56                 jonswap_H1.500
  sgg_0.56                 jonswap_H4.000
  sgg_0.56                 jonswap_H8.500
  sgg_0.56                 pmstokes_H0.270
  sgg_0.56                 pmstokes_H1.500
  sgg_0.56                 pmstokes_H4.000
  sgg_0.56                 pmstokes_H8.500
  sgg_2                    jonswap_H0.270
  sgg_2                    jonswap_H1.500
  sgg_2                    jonswap_H4.000
  sgg_2                    jonswap_H8.500
  sgg_2                    pmstokes_H0.270
  sgg_2                    pmstokes_H1.500
  sgg_2                    pmstokes_H4.000
  sgg_2                    pmstokes_H8.500
  sgm_0.25                 jonswap_H0.270
  sgm_0.25                 jonswap_H1.500
  sgm_0.25                 jonswap_H4.000
  sgm_0.25                 jonswap_H8.500
  sgm_0.25                 pmstokes_H0.270
  sgm_0.25                 pmstokes_H1.500
  sgm_0.25                 pmstokes_H4.000
  sgm_0.25                 pmstokes_H8.500
  sgm_0.5                  jonswap_H0.270
  sgm_0.5                  jonswap_H1.500
  sgm_0.5                  jonswap_H4.000
  sgm_0.5                  jonswap_H8.500
  sgm_0.5                  pmstokes_H0.270
  sgm_0.5                  pmstokes_H1.500
  sgm_0.5                  pmstokes_H4.000
  sgm_0.5                  pmstokes_H8.500
  sgm_2                    jonswap_H0.270
  sgm_2                    jonswap_H1.500
  sgm_2                    jonswap_H4.000
  sgm_2                    jonswap_H8.500
  sgm_2                    pmstokes_H0.270
  sgm_2                    pmstokes_H1.500
  sgm_2                    pmstokes_H4.000
  sgm_2                    pmstokes_H8.500
  sgm_4                    jonswap_H0.270
  sgm_4                    jonswap_H1.500
  sgm_4                    jonswap_H4.000
  sgm_4                    jonswap_H8.500
  sgm_4                    pmstokes_H0.270
  sgm_4                    pmstokes_H1.500
  sgm_4                    pmstokes_H4.000
  sgm_4                    pmstokes_H8.500
  sgm_8                    jonswap_H0.270
  sgm_8                    jonswap_H1.500
  sgm_8                    jonswap_H4.000
  sgm_8                    jonswap_H8.500
  sgm_8                    pmstokes_H0.270
  sgm_8                    pmstokes_H1.500
  sgm_8                    pmstokes_H4.000
  sgm_8                    pmstokes_H8.500
