scenario,value,seed,disp_z_rms_m,disp_3d_rms_m,roll_rms_deg,pitch_rms_deg,yaw_rms_deg,wave_period_s,period_s,tau_applied_s,sigma_applied_mps2,accel_variance_m2ps4,seg_start_disp_z_rms_m,seg_blend_disp_z_rms_m,seg_recover_disp_z_rms_m,seg_end_disp_z_rms_m
wave_data_pmstokes_H0.270_L14.047_A30.00_P60.00.csv,5,3,0.0118422136,0.0271091182,0.442096174,0.223640636,4.26285267,2.2727766,2.11650896,1.14147758,0.431867272,0.243254468,nan,nan,nan,nan
wave_data_pmstokes_H0.270_L14.047_A30.00_P60.00.csv,5,4,0.0116157867,0.0260928944,0.20681718,0.244148955,4.48637581,2.29500961,2.22746062,1.15283167,0.430811793,0.241951197,nan,nan,nan,nan
wave_data_pmstokes_H0.270_L14.047_A30.00_P60.00.csv,5,5,0.0118977595,0.0254837144,0.317712009,0.267805666,1.43351316,2.27430654,2.25447249,1.14235413,0.432948798,0.244306654,nan,nan,nan,nan
wave_data_pmstokes_H0.270_L14.047_A30.00_P60.00.csv,6,1,0.011619363,0.0256362408,0.202687457,0.0997605845,1.44168985,2.36082244,2.26339006,1.18427968,0.430046588,0.241311342,nan,nan,nan,nan
wave_data_pmstokes_H0.270_L14.047_A30.00_P60.00.csv,6,2,0.0128893396,0.0262367837,0.192889795,0.618590057,4.32556629,2.33038402,2.24765778,1.17077363,0.431642026,0.243111938,nan,nan,nan,nan
wave_data_pmstokes_H0.270_L14.047_A30.00_P60.00.csv,6,3,0.0118423412,0.0271092188,0.442095965,0.223635614,4.26283312,2.2727766,2.11650896,1.14147758,0.431867272,0.243254468,nan,nan,nan,nan
wave_data_pmstokes_H0.270_L14.047_A30.00_P60.00.csv,6,4,0.0116153266,0.0260930359,0.206814095,0.244137943,4.4863472,2.29500961,2.22746062,1.15283167,0.430811793,0.241951197,nan,nan,nan,nan
wave_data_pmstokes_H0.270_L14.047_A30.00_P60.00.csv,6,5,0.0118979244,0.0254842006,0.317709625,0.267812222,1.43353117,2.27430654,2.25447249,1.14235413,0.432948798,0.244306654,nan,nan,nan,nan
wave_data_pmstokes_H0.270_L14.047_A30.00_P60.00.csv,8,1,0.0116199125,0.0256392434,0.202749044,0.0998587236,1.44137681,2.36084843,2.26339006,1.18429327,0.430045962,0.241310626,nan,nan,nan,nan
wave_data_pmstokes_H0.270_L14.047_A30.00_P60.00.csv,8,2,0.0128894895,0.026245011,0.193009183,0.617844045,4.32375097,2.33227658,2.24765778,1.17174697,0.431622148,0.24308835,nan,nan,nan,nan
wave_data_pmstokes_H0.270_L14.047_A30.00_P60.00.csv,8,3,0.0118414825,0.0271130539,0.442125708,0.223808646,4.26327753,2.27280116,2.11650896,1.14149034,0.431867212,0.243254334,nan,nan,nan,nan
wave_data_pmstokes_H0.270_L14.047_A30.00_P60.00.csv,8,4,0.0116160335,0.0260976497,0.206744,0.243674144,4.48519182,2.29504108,2.22746062,1.15284801,0.430811554,0.241951048,nan,nan,nan,nan
wave_data_pmstokes_H0.270_L14.047_A30.00_P60.00.csv,8,5,0.0118983611,0.0254857223,0.317723662,0.267835677,1.4335891,2.27454901,2.25447249,1.14247787,0.432946414,0.244303837,nan,nan,nan,nan
wave_data_pmstokes_H1.500_L50.710_A-30.00_P120.00.csv,3,1,0.0570862591,0.141945913,0.218790293,0.14738442,3.1510787,4.02426243,2.14302492,2.01985073,0.738739312,0.714795411,nan,nan,nan,nan
wave_data_pmstokes_H1.500_L50.710_A-30.00_P120.00.csv,3,2,0.0645895824,0.139324874,0.178401858,0.615152299,3.42153621,4.02733278,2.12863684,2.02240181,0.738546252,0.715077639,nan,nan,nan,nan
wave_data_pmstokes_H1.500_L50.710_A-30.00_P120.00.csv,3,3,0.0570328198,0.143391147,0.472294092,0.223031566,2.17731237,4.01918411,2.01461601,2.01791978,0.738662004,0.71439594,nan,nan,nan,nan
wave_data_pmstokes_H1.500_L50.710_A-30.00_P120.00.csv,3,4,0.0575371087,0.142428055,0.201004595,0.227463782,5.01399517,4.01931047,2.06845379,2.01841044,0.737987816,0.714614093,nan,nan,nan,nan
wave_data_pmstokes_H1.500_L50.710_A-30.00_P120.00.csv,3,5,0.0574038811,0.136874914,0.310779482,0.258366942,0.560369909,4.01718283,2.1501441,2.01684952,0.738628507,0.716494143,nan,nan,nan,nan
wave_data_pmstokes_H1.500_L50.710_A-30.00_P120.00.csv,4,1,0.0570850931,0.141945958,0.218782797,0.147356898,3.15115118,4.02426243,2.14302492,2.01985073,0.738739312,0.714795411,nan,nan,nan,nan
wave_data_pmstokes_H1.500_L50.710_A-30.00_P120.00.csv,4,2,0.0645895898,0.139317065,0.17840153,0.615153849,3.42153907,4.02733278,2.12863684,2.02240181,0.738546252,0.715077639,nan,nan,nan,nan
wave_data_pmstokes_H1.500_L50.710_A-30.00_P120.00.csv,4,3,0.0570309609,0.143383518,0.47229439,0.223037004,2.17732692,4.01918411,2.01461601,2.01791978,0.738662004,0.71439594,nan,nan,nan,nan
wave_data_pmstokes_H1.500_L50.710_A-30.00_P120.00.csv,4,4,0.0575366504,0.142427757,0.201001525,0.227455914,5.01398039,4.01931047,2.06845379,2.01841044,0.737987816,0.714614093,nan,nan,nan,nan
wave_data_pmstokes_H1.500_L50.710_A-30.00_P120.00.csv,4,5,0.0574107803,0.136874661,0.310777694,0.258374155,0.560380518,4.01718283,2.1501441,2.01684952,0.738628507,0.716494143,nan,nan,nan,nan
wave_data_pmstokes_H1.500_L50.710_A-30.00_P120.00.csv,5,1,0.0569668747,0.142172202,0.21877259,0.14733316,3.15126443,4.0444417,2.14302492,2.02990413,0.738407195,0.71424073,nan,nan,nan,nan
wave_data_pmstokes_H1.500_L50.710_A-30.00_P120.00.csv,5,2,0.064611122,0.139586583,0.178392172,0.615043342,3.42134547,4.04730654,2.12863684,2.03232169,0.738226295,0.714538693,nan,nan,nan,nan
wave_data_pmstokes_H1.500_L50.710_A-30.00_P120.00.csv,5,3,0.0569449179,0.143683881,0.47232753,0.222944826,2.17711902,4.03910494,2.01461601,2.02783179,0.738340259,0.713855803,nan,nan,nan,nan
wave_data_pmstokes_H1.500_L50.710_A-30.00_P120.00.csv,5,4,0.0574948676,0.142621472,0.201024756,0.227594599,5.01427031,4.03937817,2.06845379,2.02839327,0.73766768,0.714076042,nan,nan,nan,nan
wave_data_pmstokes_H1.500_L50.710_A-30.00_P120.00.csv,5,5,0.0572966151,0.1370693,0.310793519,0.25834766,0.560340524,4.03726006,2.1501441,2.02685547,0.738294065,0.71593082,nan,nan,nan,nan
wave_data_pmstokes_H1.500_L50.710_A-30.00_P120.00.csv,6,1,0.0567346253,0.141943797,0.218714818,0.147307709,3.15139341,4.06757593,2.14302492,2.03997874,0.738258541,0.714065671,nan,nan,nan,nan
wave_data_pmstokes_H1.500_L50.710_A-30.00_P120.00.csv,6,2,0.0645742491,0.139503956,0.178346366,0.615159333,3.42168832,4.07043982,2.12863684,2.04215145,0.738146961,0.714475989,nan,nan,nan,nan
wave_data_pmstokes_H1.500_L50.710_A-30.00_P120.00.csv,6,3,0.0568195246,0.143909901,0.472353518,0.222959965,2.17719197,4.06292295,2.01461601,2.03810334,0.738212407,0.713714302,nan,nan,nan,nan
wave_data_pmstokes_H1.500_L50.710_A-30.00_P120.00.csv,6,4,0.0573873222,0.142345756,0.201013982,0.227626339,5.01437092,4.06327295,2.06845379,2.03860116,0.737576604,0.713996708,nan,nan,nan,nan
wave_data_pmstokes_H1.500_L50.710_A-30.00_P120.00.csv,6,5,0.0571600832,0.137050509,0.310814291,0.258378565,0.560340345,4.06192827,2.1501441,2.03757,0.73815608,0.715769768,nan,nan,nan,nan
wave_data_pmstokes_H1.500_L50.710_A-30.00_P120.00.csv,8,1,0.0564871617,0.141495988,0.218622804,0.147309259,3.15142226,4.09328651,2.14302492,2.05107665,0.738127708,0.713927329,nan,nan,nan,nan
wave_data_pmstokes_H1.500_L50.710_A-30.00_P120.00.csv,8,2,0.0645764396,0.139331505,0.178302854,0.615306735,3.4220798,4.09654284,2.12863684,2.05318046,0.738088846,0.714450717,nan,nan,nan,nan
wave_data_pmstokes_H1.500_L50.710_A-30.00_P120.00.csv,8,3,0.0567201711,0.144055471,0.472366869,0.223037854,2.17735577,4.08966351,2.01461601,2.04954672,0.738100469,0.713604748,nan,nan,nan,nan
wave_data_pmstokes_H1.500_L50.710_A-30.00_P120.00.csv,8,4,0.0573085621,0.141915917,0.200969338,0.227541581,5.01416206,4.08990145,2.06845379,2.04988837,0.737510443,0.713963151,nan,nan,nan,nan
wave_data_pmstokes_H1.500_L50.710_A-30.00_P120.00.csv,8,5,0.0570531934,0.136928573,0.310849279,0.258452177,0.560363472,4.08958244,2.1501441,2.04948759,0.738036156,0.715642571,nan,nan,nan,nan
wave_data_pmstokes_H4.000_L112.766_A30.00_P30.00.csv,3,1,0.154791743,0.402355015,0.176097959,0.168201521,0.703677475,7.16906452,3.02703738,3.56648636,1.01597416,1.2977674,nan,nan,nan,nan
wave_data_pmstokes_H4.000_L112.766_A30.00_P30.00.csv,3,2,0.169505134,0.378519922,0.320618361,0.638969958,3.63826728,7.16579819,3.04308128,3.5627892,1.0141964,1.29377353,nan,nan,nan,nan
wave_data_pmstokes_H4.000_L112.766_A30.00_P30.00.csv,3,3,0.159564242,0.429843366,0.359027952,0.228304207,4.23747349,7.16350174,3.1819551,3.56334734,1.01483119,1.2970916,nan,nan,nan,nan
wave_data_pmstokes_H4.000_L112.766_A30.00_P30.00.csv,3,4,0.152431279,0.393491685,0.314397097,0.18936488,4.25829315,7.17346239,3.06742549,3.56562567,1.01651335,1.2981447,nan,nan,nan,nan
wave_data_pmstokes_H4.000_L112.766_A30.00_P30.00.csv,3,5,0.146894276,0.373612493,0.438631237,0.295646489,1.25420702,7.16989899,3.0220871,3.56454301,1.01568639,1.29539633,nan,nan,nan,nan
wave_data_pmstokes_H4.000_L112.766_A30.00_P30.00.csv,4,1,0.153846666,0.402911365,0.176055506,0.168433458,0.703303099,7.05413342,3.02703738,3.51092434,1.01572096,1.29851842,nan,nan,nan,nan
wave_data_pmstokes_H4.000_L112.766_A30.00_P30.00.csv,4,2,0.169347957,0.378768235,0.320545018,0.638948083,3.63865042,7.05166674,3.04308128,3.50793743,1.01396358,1.29453981,nan,nan,nan,nan
wave_data_pmstokes_H4.000_L112.766_A30.00_P30.00.csv,4,3,0.158667296,0.430744559,0.359130472,0.228460059,4.23845005,7.04944181,3.1819551,3.50820923,1.01459932,1.29782939,nan,nan,nan,nan
wave_data_pmstokes_H4.000_L112.766_A30.00_P30.00.csv,4,4,0.152205527,0.393567294,0.314524829,0.189648926,4.25892591,7.05822563,3.06742549,3.51056838,1.01627672,1.29888129,nan,nan,nan,nan
wave_data_pmstokes_H4.000_L112.766_A30.00_P30.00.csv,4,5,0.145978019,0.374174505,0.438775182,0.295592427,1.25431859,7.054111,3.0220871,3.50908327,1.01542914,1.29609179,nan,nan,nan,nan
wave_data_pmstokes_H4.000_L112.766_A30.00_P30.00.csv,5,1,0.153148621,0.401640475,0.175967455,0.168598428,0.703007638,6.8945694,3.02703738,3.43213677,1.01586616,1.30073893,nan,nan,nan,nan
wave_data_pmstokes_H4.000_L112.766_A30.00_P30.00.csv,5,2,0.169284299,0.378388941,0.320450902,0.639114261,3.63933754,6.89184952,3.04308128,3.42928457,1.01408327,1.29668736,nan,nan,nan,nan
wave_data_pmstokes_H4.000_L112.766_A30.00_P30.00.csv,5,3,0.158084795,0.429579854,0.359138608,0.228716508,4.23959446,6.88996744,3.1819551,3.42952704,1.01475036,1.29999137,nan,nan,nan,nan
wave_data_pmstokes_H4.000_L112.766_A30.00_P30.00.csv,5,4,0.15220964,0.392392278,0.314524144,0.189652875,4.2590189,6.8977952,3.06742549,3.43176365,1.01642656,1.30106616,nan,nan,nan,nan
wave_data_pmstokes_H4.000_L112.766_A30.00_P30.00.csv,5,5,0.145485356,0.374415189,0.438901097,0.295579523,1.25441575,6.89388037,3.0220871,3.43032575,1.01554191,1.2981931,nan,nan,nan,nan
wave_data_pmstokes_H4.000_L112.766_A30.00_P30.00.csv,6,1,0.152649894,0.400789142,0.175915182,0.168707028,0.702899635,6.77057076,3.02703738,3.37118721,1.01584756,1.3021785,nan,nan,nan,nan
wave_data_pmstokes_H4.000_L112.766_A30.00_P30.00.csv,6,2,0.169230655,0.378130108,0.320386589,0.639200687,3.63970065,6.76779556,3.04308128,3.36849523,1.01406062,1.29810643,nan,nan,nan,nan
wave_data_pmstokes_H4.000_L112.766_A30.00_P30.00.csv,6,3,0.157721207,0.428722292,0.359132051,0.228875503,4.24031687,6.7660799,3.1819551,3.3686831,1.01474345,1.30140388,nan,nan,nan,nan
wave_data_pmstokes_H4.000_L112.766_A30.00_P30.00.csv,6,4,0.152174592,0.391640067,0.314518392,0.189621866,4.25907612,6.77325964,3.06742549,3.37083316,1.01641011,1.30247104,nan,nan,nan,nan
wave_data_pmstokes_H4.000_L112.766_A30.00_P30.00.csv,6,5,0.145248204,0.37476629,0.438990146,0.295553386,1.25440419,6.76952648,3.0220871,3.36944294,1.01550806,1.29955494,nan,nan,nan,nan
wave_data_pmstokes_H4.000_L112.766_A30.00_P30.00.csv,8,1,0.151982665,0.399773985,0.17586489,0.168840736,0.702661216,6.59277773,3.02703738,3.28418684,1.01561797,1.30379379,nan,nan,nan,nan
wave_data_pmstokes_H4.000_L112.766_A30.00_P30.00.csv,8,2,0.169110671,0.377731621,0.320290416,0.639369965,3.64035392,6.5901289,3.04308128,3.28181767,1.0138458,1.29973209,nan,nan,nan,nan
wave_data_pmstokes_H4.000_L112.766_A30.00_P30.00.csv,8,3,0.157314211,0.427639037,0.359114707,0.229032382,4.24115992,6.58843756,3.1819551,3.2818408,1.0145427,1.30301046,nan,nan,nan,nan
wave_data_pmstokes_H4.000_L112.766_A30.00_P30.00.csv,8,4,0.152065217,0.390886545,0.314535737,0.189640388,4.25921392,6.5948143,3.06742549,3.28388309,1.01618731,1.3040508,nan,nan,nan,nan
wave_data_pmstokes_H4.000_L112.766_A30.00_P30.00.csv,8,5,0.144998893,0.375678748,0.439080328,0.29547137,1.25441015,6.5914669,3.0220871,3.28262281,1.0152632,1.30108035,nan,nan,nan,nan
wave_data_pmstokes_H8.500_L202.839_A-30.00_P72.00.csv,3,1,0.31838128,0.860416412,0.288288504,0.171782568,3.25318456,8.55269718,3.43547964,4.21229029,1.46338141,2.55792046,nan,nan,nan,nan
wave_data_pmstokes_H8.500_L202.839_A-30.00_P72.00.csv,3,2,0.38682282,0.818448901,0.143988505,0.579460382,2.86269188,8.53485489,3.18677998,4.20218754,1.46338189,2.55651259,nan,nan,nan,nan
wave_data_pmstokes_H8.500_L202.839_A-30.00_P72.00.csv,3,3,0.327554256,0.945625961,0.351379365,0.229027197,1.8031112,8.54629898,3.29109097,4.20878363,1.46282852,2.5570085,nan,nan,nan,nan
wave_data_pmstokes_H8.500_L202.839_A-30.00_P72.00.csv,3,4,0.312364906,0.867028892,0.104176462,0.276157379,5.13450193,8.54597664,3.47775435,4.20871973,1.46226525,2.55705166,nan,nan,nan,nan
wave_data_pmstokes_H8.500_L202.839_A-30.00_P72.00.csv,3,5,0.334334433,0.835722387,0.292420715,0.231418639,0.518795133,8.53718758,3.24556589,4.20405436,1.46265972,2.5565033,nan,nan,nan,nan
wave_data_pmstokes_H8.500_L202.839_A-30.00_P72.00.csv,4,1,0.316388667,0.85652411,0.288612545,0.17154704,3.25472999,8.4111414,3.43547964,4.15078783,1.46029985,2.54914689,nan,nan,nan,nan
wave_data_pmstokes_H8.500_L202.839_A-30.00_P72.00.csv,4,2,0.384967476,0.813697994,0.14391312,0.578870296,2.86156607,8.39631271,3.18677998,4.1424222,1.46020138,2.5473597,nan,nan,nan,nan
wave_data_pmstokes_H8.500_L202.839_A-30.00_P72.00.csv,4,3,0.325647026,0.942464709,0.351305902,0.228284732,1.80241537,8.40556812,3.29109097,4.14775467,1.45967245,2.54794359,nan,nan,nan,nan
wave_data_pmstokes_H8.500_L202.839_A-30.00_P72.00.csv,4,4,0.310629964,0.865837812,0.104269117,0.276711226,5.13517332,8.40506268,3.47775435,4.14757013,1.45921528,2.54839873,nan,nan,nan,nan
wave_data_pmstokes_H8.500_L202.839_A-30.00_P72.00.csv,4,5,0.33181867,0.835308254,0.292377442,0.230717018,0.518505633,8.39812851,3.24556589,4.14390564,1.45953143,2.54756403,nan,nan,nan,nan
wave_data_pmstokes_H8.500_L202.839_A-30.00_P72.00.csv,5,1,0.315573364,0.855563641,0.288815647,0.171272844,3.25598001,8.32153416,3.43547964,4.113235,1.45792878,2.54219794,nan,nan,nan,nan
wave_data_pmstokes_H8.500_L202.839_A-30.00_P72.00.csv,5,2,0.384068668,0.81166631,0.143901259,0.578347087,2.86045218,8.30909157,3.18677998,4.10618973,1.45781195,2.54031301,nan,nan,nan,nan
wave_data_pmstokes_H8.500_L202.839_A-30.00_P72.00.csv,5,3,0.324852139,0.940536201,0.351201624,0.227708653,1.80153084,8.31658745,3.29109097,4.11055136,1.45727134,2.54085946,nan,nan,nan,nan
wave_data_pmstokes_H8.500_L202.839_A-30.00_P72.00.csv,5,4,0.309586793,0.864844501,0.10430938,0.27723825,5.13615322,8.31605625,3.47775435,4.11034584,1.4568783,2.54156947,nan,nan,nan,nan
wave_data_pmstokes_H8.500_L202.839_A-30.00_P72.00.csv,5,5,0.33033672,0.836136222,0.292378187,0.230191678,0.5185799,8.31047535,3.24556589,4.10739279,1.45717084,2.54063392,nan,nan,nan,nan
wave_data_pmstokes_H8.500_L202.839_A-30.00_P72.00.csv,6,1,0.315250099,0.855702639,0.288943261,0.171039909,3.25695157,8.26203537,3.43547964,4.08924341,1.45617735,2.53698301,nan,nan,nan,nan
wave_data_pmstokes_H8.500_L202.839_A-30.00_P72.00.csv,6,2,0.383554935,0.811110437,0.14392069,0.577924252,2.85956001,8.25138569,3.18677998,4.08318138,1.45606768,2.5350883,nan,nan,nan,nan
wave_data_pmstokes_H8.500_L202.839_A-30.00_P72.00.csv,6,3,0.324524522,0.939238727,0.351093411,0.227269784,1.80072796,8.25764942,3.29109097,4.08687162,1.45550001,2.53555655,nan,nan,nan,nan
wave_data_pmstokes_H8.500_L202.839_A-30.00_P72.00.csv,6,4,0.308883667,0.863974154,0.104319558,0.277648062,5.13688946,8.25704098,3.47775435,4.08661556,1.4551537,2.53644538,nan,nan,nan,nan
wave_data_pmstokes_H8.500_L202.839_A-30.00_P72.00.csv,6,5,0.329298824,0.837359369,0.292398393,0.229826525,0.518718123,8.252491,3.24556589,4.08418989,1.45544243,2.5354836,nan,nan,nan,nan
wave_data_pmstokes_H8.500_L202.839_A-30.00_P72.00.csv,8,1,0.315370232,0.856731176,0.289090723,0.17069827,3.25829697,8.18893528,3.43547964,4.0610714,1.4539355,2.53024554,nan,nan,nan,nan
wave_data_pmstokes_H8.500_L202.839_A-30.00_P72.00.csv,8,2,0.38320905,0.812171638,0.143989995,0.577258289,2.85805416,8.18089008,3.18677998,4.05643177,1.45385194,2.52839231,nan,nan,nan,nan
wave_data_pmstokes_H8.500_L202.839_A-30.00_P72.00.csv,8,3,0.324290305,0.93775779,0.350915879,0.226659879,1.79942572,8.18534184,3.29109097,4.05912638,1.453246,2.52875352,nan,nan,nan,nan
wave_data_pmstokes_H8.500_L202.839_A-30.00_P72.00.csv,8,4,0.308010668,0.862414837,0.104311563,0.278266102,5.13820314,8.18468857,3.47775435,4.05883646,1.45295334,2.52983975,nan,nan,nan,nan
wave_data_pmstokes_H8.500_L202.839_A-30.00_P72.00.csv,8,5,0.328025639,0.839901865,0.292490691,0.229312822,0.519083321,8.18148899,3.24556589,4.05710697,1.45324683,2.52887917,nan,nan,nan,nan
